Name;Country;Lineage;Drug;Collected_Date
SRR4033841;South Africa;lineage 2;Sensitive;2013-10
SRR4033842;South Africa;lineage 2;Sensitive;2013-10
SRR4033843;South Africa;lineage 2;Sensitive;2013-10
SRR4033844;South Africa;lineage 4;Sensitive;2013-08
SRR4033845;South Africa;lineage 4;Sensitive;2013-08
SRR4033846;South Africa;lineage 2;Sensitive;2013-10
SRR4033847;South Africa;lineage 2;Sensitive;2013-10
SRR4033848;South Africa;lineage 2;Sensitive;2013-10
SRR4033849;South Africa;lineage 2;Sensitive;2013-10
SRR4033850;South Africa;lineage 2;Sensitive;2013-10
SRR4033851;South Africa;lineage 2;Sensitive;2013-10
SRR4033852;South Africa;lineage 2;Sensitive;2013-10
SRR4033853;South Africa;lineage 2;Sensitive;2013-10
SRR4033854;South Africa;lineage 2;Sensitive;2013-10
SRR4033855;South Africa;lineage 2;Sensitive;2013-10
SRR4033856;South Africa;lineage 4;Sensitive;2013-08
SRR4033857;South Africa;lineage 2;Sensitive;2013-10
SRR4033858;South Africa;lineage 2;Sensitive;2013-10
SRR4033859;South Africa;lineage 2;Sensitive;2013-10
SRR4033860;South Africa;lineage 2;Sensitive;2013-10
SRR4033861;South Africa;lineage 2;Sensitive;2013-10
SRR4033862;South Africa;lineage 2;Sensitive;2013-10
SRR4033863;South Africa;lineage 2;Sensitive;2013-10
SRR4033864;South Africa;lineage 2;Sensitive;2013-10
SRR4033865;South Africa;lineage 2;Sensitive;2013-10
SRR4033866;South Africa;lineage 2;Sensitive;2013-10
SRR4033867;South Africa;lineage 4;Sensitive;2013-08
SRR4033868;South Africa;lineage 2;Sensitive;2013-10
SRR4033869;South Africa;lineage 2;Sensitive;2013-10
SRR4033870;South Africa;lineage 2;Sensitive;2013-10
SRR4033871;South Africa;lineage 2;Sensitive;2013-10
SRR4033872;South Africa;lineage 2;Sensitive;2013-10
SRR4033873;South Africa;lineage 2;Sensitive;2013-10
SRR4033874;South Africa;lineage 2;Sensitive;2013-10
SRR4033875;South Africa;lineage 2;Sensitive;2013-10
SRR4033876;South Africa;lineage 2;Sensitive;2013-10
SRR4033877;South Africa;lineage 2;Sensitive;2013-10
SRR4033878;South Africa;lineage 2;Sensitive;2013-09
SRR4033879;South Africa;lineage 2;Sensitive;2013-10
SRR4033880;South Africa;lineage 2;Sensitive;2013-10
SRR4033881;South Africa;lineage 2;Sensitive;2013-10
SRR4033882;South Africa;lineage 2;Sensitive;2013-10
SRR4033883;South Africa;lineage 2;Sensitive;2013-10
SRR4033884;South Africa;lineage 2;Sensitive;2013-10
SRR4033885;South Africa;lineage 2;Sensitive;2013-10
SRR4033886;South Africa;lineage 2;Sensitive;2013-10
SRR4033887;South Africa;lineage 2;Sensitive;2013-10
SRR4033888;South Africa;lineage 4;Sensitive;2013-10
SRR4033889;South Africa;lineage 2;Sensitive;2013-09
SRR4033890;South Africa;lineage 4;Sensitive;2013-10
SRR4033891;South Africa;lineage 4;Sensitive;2013-10
SRR4033892;South Africa;lineage 4;Sensitive;2013-10
SRR4033893;South Africa;lineage 4;Sensitive;2013-10
SRR4033894;South Africa;lineage 4;Sensitive;2013-10
SRR4033895;South Africa;lineage 4;Sensitive;2013-10
SRR4033896;South Africa;lineage 4;Sensitive;2013-10
SRR4033897;South Africa;lineage 4;Sensitive;2013-10
SRR4033898;South Africa;lineage 4;Sensitive;2013-10
SRR4033899;South Africa;lineage 4;Sensitive;2013-10
SRR4033900;South Africa;lineage 2;Sensitive;2013-09
SRR4033901;South Africa;lineage 4;Sensitive;2013-10
SRR4033902;South Africa;lineage 4;Sensitive;2013-10
SRR4033903;South Africa;lineage 4;Sensitive;2013-10
SRR4033904;South Africa;lineage 4;Sensitive;2013-10
SRR4033905;South Africa;lineage 4;Sensitive;2013-10
SRR4033906;South Africa;lineage 4;Sensitive;2013-10
SRR4033907;South Africa;lineage 4;Sensitive;2013-10
SRR4033908;South Africa;lineage 4;Sensitive;2013-10
SRR4033909;South Africa;lineage 4;Sensitive;2013-10
SRR4033910;South Africa;lineage 4;Sensitive;2013-10
SRR4033911;South Africa;lineage 2;Sensitive;2013-09
SRR4033912;South Africa;lineage 4;Sensitive;2013-10
SRR4033913;South Africa;lineage 4;Sensitive;2013-10
SRR4033914;South Africa;lineage 4;Sensitive;2013-10
SRR4033915;South Africa;lineage 4;Sensitive;2013-10
SRR4033916;South Africa;lineage 4;Sensitive;2013-10
SRR4033917;South Africa;lineage 4;Sensitive;2013-10
SRR4033918;South Africa;lineage 4;Sensitive;2013-10
SRR4033919;South Africa;lineage 4;Sensitive;2013-10
SRR4033920;South Africa;lineage 4;Sensitive;2013-10
SRR4033921;South Africa;lineage 4;Sensitive;2013-10
SRR4033922;South Africa;lineage 2;Sensitive;2013-09
SRR4033923;South Africa;lineage 4;Sensitive;2013-10
SRR4033924;South Africa;lineage 4;Sensitive;2013-10
SRR4033925;South Africa;lineage 4;Sensitive;2013-10
SRR4033926;South Africa;lineage 4;Sensitive;2013-10
SRR4033927;South Africa;lineage 4;Sensitive;2013-10
SRR4033928;South Africa;lineage 4;Sensitive;2013-10
SRR4033929;South Africa;lineage 4;Sensitive;2013-10
SRR4033930;South Africa;lineage 4;Sensitive;2013-10
SRR4033931;South Africa;lineage 4;Sensitive;2013-10
SRR4033932;South Africa;lineage 4;Sensitive;2013-10
SRR4033933;South Africa;lineage 2;Sensitive;2013-09
SRR4033934;South Africa;lineage 4;Sensitive;2013-10
SRR4033935;South Africa;lineage 4;Sensitive;2013-10
SRR4033936;South Africa;lineage 4;Sensitive;2013-10
SRR4033937;South Africa;lineage 4;Sensitive;2013-10
SRR4033938;South Africa;lineage 4;Sensitive;2013-10
SRR4033939;South Africa;lineage 4;Sensitive;2013-10
SRR4033940;South Africa;lineage 4;Sensitive;2013-10
SRR4033941;South Africa;lineage 4;Sensitive;2013-10
SRR4033942;South Africa;lineage 4;Sensitive;2013-10
SRR4033943;South Africa;lineage 4;Sensitive;2013-10
SRR4033944;South Africa;lineage 2;Sensitive;2013-09
SRR4033945;South Africa;lineage 4;Sensitive;2013-10
SRR4033946;South Africa;lineage 4;Sensitive;2013-10
SRR4033947;South Africa;lineage 4;Sensitive;2013-10
SRR4033948;South Africa;lineage 4;Sensitive;2013-10
SRR4033949;South Africa;lineage 4;Sensitive;2013-10
SRR4033950;South Africa;lineage 4;Sensitive;2013-10
SRR4033951;South Africa;lineage 4;Sensitive;2013-10
SRR4033952;South Africa;lineage 4;Sensitive;2013-10
SRR4033953;South Africa;lineage 4;Sensitive;2013-10
SRR4033954;South Africa;lineage 4;Sensitive;2013-10
SRR4033955;South Africa;lineage 4;Sensitive;2013-08
SRR4033956;South Africa;lineage 2;Sensitive;2013-09
SRR4033957;South Africa;lineage 4;Sensitive;2013-10
SRR4033958;South Africa;lineage 4;Sensitive;2013-10
SRR4033959;South Africa;lineage 4;Sensitive;2013-10
SRR4033960;South Africa;lineage 4;Sensitive;2013-10
SRR4033961;South Africa;lineage 4;Sensitive;2013-10
SRR4033962;South Africa;lineage 4;Sensitive;2013-10
SRR4033963;South Africa;lineage 4;Sensitive;2013-10
SRR4033964;South Africa;lineage 4;Sensitive;2013-10
SRR4033965;South Africa;lineage 4;Sensitive;2013-10
SRR4033966;South Africa;lineage 4;Sensitive;2013-10
SRR4033967;South Africa;lineage 2;Sensitive;2013-09
SRR4033968;South Africa;lineage 4;Sensitive;2013-10
SRR4033969;South Africa;lineage 4;Sensitive;2013-10
SRR4033970;South Africa;lineage 4;Sensitive;2013-10
SRR4033971;South Africa;lineage 4;Sensitive;2013-10
SRR4033972;South Africa;lineage 4;Sensitive;2013-10
SRR4033973;South Africa;lineage 4;Sensitive;2013-10
SRR4033974;South Africa;lineage 4;Sensitive;2013-10
SRR4033975;South Africa;lineage 4;Sensitive;2013-10
SRR4033976;South Africa;lineage 4;Sensitive;2013-10
SRR4033977;South Africa;lineage 4;Sensitive;2013-10
SRR4033978;South Africa;lineage 2;Sensitive;2013-09
SRR4033979;South Africa;lineage 4;Sensitive;2013-10
SRR4033980;South Africa;lineage 4;Sensitive;2013-10
SRR4033981;South Africa;lineage 4;Sensitive;2013-10
SRR4033982;South Africa;lineage 4;Sensitive;2013-10
SRR4033983;South Africa;lineage 4;Sensitive;2013-10
SRR4033984;South Africa;lineage 4;Sensitive;2013-10
SRR4033985;South Africa;lineage 4;Sensitive;2013-10
SRR4033986;South Africa;lineage 4;Sensitive;2013-10
SRR4033987;South Africa;lineage 4;Sensitive;2013-10
SRR4033988;South Africa;lineage 4;Sensitive;2013-10
SRR4033989;South Africa;lineage 2;Sensitive;2013-09
SRR4033990;South Africa;lineage 4;Sensitive;2013-10
SRR4033991;South Africa;lineage 4;Sensitive;2013-10
SRR4033992;South Africa;lineage 4;Sensitive;2013-10
SRR4033993;South Africa;lineage 4;Sensitive;2013-10
SRR4033994;South Africa;lineage 4;Sensitive;2013-10
SRR4033995;South Africa;lineage 4;Sensitive;2013-10
SRR4033996;South Africa;lineage 4;Sensitive;2013-10
SRR4033997;South Africa;lineage 4;Sensitive;2013-10
SRR4033998;South Africa;lineage 4;Sensitive;2013-10
SRR4033999;South Africa;lineage 4;Sensitive;2013-10
SRR4034000;South Africa;lineage 2;Sensitive;2013-09
SRR4034001;South Africa;lineage 4;Sensitive;2013-10
SRR4034002;South Africa;lineage 4;Sensitive;2013-10
SRR4034003;South Africa;lineage 4;Sensitive;2013-10
SRR4034004;South Africa;lineage 4;Sensitive;2013-10
SRR4034005;South Africa;lineage 4;Sensitive;2013-10
SRR4034006;South Africa;lineage 4;Sensitive;2013-10
SRR4034007;South Africa;lineage 4;Sensitive;2013-10
SRR4034008;South Africa;lineage 4;Sensitive;2013-10
SRR4034009;South Africa;lineage 4;Sensitive;2013-10
SRR4034010;South Africa;lineage 4;Sensitive;2013-10
SRR4034011;South Africa;lineage 2;Sensitive;2013-09
SRR4034012;South Africa;lineage 4;Sensitive;2013-10
SRR4034013;South Africa;lineage 4;Sensitive;2013-10
SRR4034014;South Africa;lineage 4;Sensitive;2013-10
SRR4034015;South Africa;lineage 4;Sensitive;2013-10
SRR4034016;South Africa;lineage 4;Sensitive;2013-10
SRR4034017;South Africa;lineage 4;Sensitive;2013-10
SRR4034018;South Africa;lineage 4;Sensitive;2013-10
SRR4034019;South Africa;lineage 4;Sensitive;2013-10
SRR4034020;South Africa;lineage 4;Sensitive;2013-10
SRR4034021;South Africa;lineage 4;Sensitive;2013-10
SRR4034022;South Africa;lineage 2;Sensitive;2013-09
SRR4034023;South Africa;lineage 4;Sensitive;2013-10
SRR4034024;South Africa;lineage 4;Sensitive;2013-10
SRR4034025;South Africa;lineage 4;Sensitive;2013-10
SRR4034026;South Africa;lineage 4;Sensitive;2013-10
SRR4034027;South Africa;lineage 4;Sensitive;2013-10
SRR4034028;South Africa;lineage 4;Sensitive;2013-10
SRR4034029;South Africa;lineage 4;Sensitive;2013-10
SRR4034030;South Africa;lineage 4;Sensitive;2013-10
SRR4034031;South Africa;lineage 4;Sensitive;2013-10
SRR4034032;South Africa;lineage 4;Sensitive;2013-10
SRR4034033;South Africa;lineage 2;Sensitive;2013-09
SRR4034034;South Africa;lineage 4;Sensitive;2013-10
SRR4034035;South Africa;lineage 4;Sensitive;2013-10
SRR4034036;South Africa;lineage 4;Sensitive;2013-10
SRR4034037;South Africa;lineage 4;Sensitive;2013-10
SRR4034038;South Africa;lineage 4;Sensitive;2013-10
SRR4034039;South Africa;lineage 4;Sensitive;2013-10
SRR4034040;South Africa;lineage 4;Sensitive;2013-10
SRR4034041;South Africa;lineage 4;Sensitive;2013-10
SRR4034042;South Africa;lineage 4;Sensitive;2013-10
SRR4034043;South Africa;lineage 4;Sensitive;2013-10
SRR4034044;South Africa;lineage 2;Sensitive;2013-09
SRR4034045;South Africa;lineage 4;Sensitive;2013-10
SRR4034046;South Africa;lineage 4;Sensitive;2013-10
SRR4034047;South Africa;lineage 4;Sensitive;2013-10
